Title_URL,Image,Judul,Penulis,ISBN,Penerbit,Terbitan,Kategori,Deskripsi
https://www.bukukita.com/Sejarah-dan-Budaya/Sejarah-Agama/169694-Banjir-Besar-Zaman-Nabi-Nuh.html,https://www.bukukita.com/babacms/displaybuku/119694.jpg,Banjir Besar Zaman Nabi Nuh ( Riwayat dalam Alquran dan cerita-cerita kuno ) ,"
											MANSUR ABDUL HAKIM										",9786232201439,Alvabet ,Februari - 2023,Sejarah Agama,"
							DESCRIPTION
							Kisah Air bah besar pertama pada zaman kuno terkenal di sejumlah bangsa di dunia . Tidak hanya disebutkan dalam legenda bangsa timur tengah ( mesopotamia ) , tetapi juga dalam bangsa yunani dan india . Banjir itu dikatakan terjadi secara menyeluruh di segala penjuru bumi .
							
						"
https://www.bukukita.com/Remaja/Pengembangan-Diri/168505-Berdamai-dengan-Kecemasan.html,https://www.bukukita.com/babacms/displaybuku/118505.jpg,Berdamai dengan Kecemasan,"
											Sony Adams										",9786234000986,Psikologi Corner ,Februari - 2022,Pengembangan Diri,"
							DESCRIPTION
							Hal yang paling susah untuk dikontrol dalam hidup ini adalah keinginan, harapan, dan ekspektasimu. Dan sudah pasti ketika kamu memperbincangkan tentang ini, pasti akan ada variabel yang bernama cemas, panic, dan takut. Nah, mengapa sih kamu cemas akan sesuatu? Apa hal buruk yang dapat terjadi?Lebih dalam lagi, kemudian bagaimana kamu memanajemen rasa inginmu yagn banyak sekali itu? Bukankah mempunyai rasa ingin itu adalah hal yang paling manusiawi di atas segala-galanya? Lantas bagaimana seharusnya hidup tanpa ekspektasi itu?
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/169671-Bipolar-Seri-Personality-Disorder-Dan-Berbagai-Hal-Tentangnya.html,https://www.bukukita.com/babacms/displaybuku/119671.jpg,Bipolar Seri Personality Disorder Dan Berbagai Hal Tentangnya,"
											Ipnu R. Nugroho										",9786234003291,Psikologi Corner ,Januari - 2023,Psikologi,"
							DESCRIPTION
							Pernah ketemu kan sama orang yang tadinya sedih, tiba-tiba mendadak jadi bahagia dan sebaliknya sedih lagi dalam waktu yang cepat. Bipolar adalah sejenis gangguan suasana hati yang kadang bisa sangat bahagia, namun terkadang juga bisa sangat jauh dari kebahagiaan. Sayang, saat itu saya yang merasa masih awam akhirnya berusaha mencari tahu tentang bipolar. Saya berusaha menggali lebih banyak lagi tentang bipolar. Saya membaca banyak sekali buku psikologi dan berbagai buku seputar mindfulness untuk mencari tahu berbagai hal tentang bipolar.Gangguan bipolar, menurut National Institute of Mental Health (NIMH), adalah gangguan otak yang ditandai dengan perubahan suasana hati, energi, dan tingkat aktivitas. Penderita bipolar mengalami perubahan suasana hati yang berubah-ubah dan cenderung meledak-ledak. Hal ini tidak hanya terdapat pada perubahan hati yang biasa dirasakan oleh para perempuan ketika sedang mengalami menstruasi.bipolar juga dikenal sebagai depresi manik. ini adalah gangguan mood atau suasana hati yang membawa suasana hati seseorang ke dua fase yaitu tinggi dan rendah terkadang seseorang bisa sangat bahagia namun ada kalanya orang tersebut bisa sangat sedih atau depresi.Buku ini menjabarkan gejala-gejala bipolar dan bagaimana mengusahakannya untuk dalam kontrol. Apakah orang dengan gejala bipolar bisa sembuh? Apakah wajib seorang bipolar untuk mengunjungi psikolog/psikiater? Bagaimana kita sebagai orang biasa menghadapi mereka yang menunjukkan gejala bipolar? Apakah bipolar ini sangat mengganggu? Temukan jawabannya di dalam buku ini.
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/157052-Cara-Ampuh-Menjadi-Pribadi-yang-Diterima-&-Disukai.html,https://www.bukukita.com/babacms/displaybuku/107052.jpg,Cara Ampuh Menjadi Pribadi yang Diterima & Disukai,"
											Restia Ningrum										",9786025469176,Anak Hebat Indonesia ,Mei - 2018,Psikologi,"
							DESCRIPTION
							Bagaimana agar disukai di media social?Bagaimana cara minta tolong yang tidak terkesan songong?Bagaimana berkafa tegas tapi sopan?Bagaimana cara mengurangi sikap suka berdebat?Pernah gagal saat interview pekerjaan, apakah itu karena pribadi kita tidak disukai?Bagaimana agar tidak terlalu sensitive?Bagaimanan mengendalikan emosi?Bagaimana menjadi pribadi proaktif?Bagaimana menjadi pribadi yang suka memaafkan?Bagaimana menjadi pribadi yang menerima kekurangan orang lain?Bagaimana tips menahan ego?Bagaimana tips menghadapi perbedaan?Bagaimana cara menjadi ramah?Bagaimana menjadi pribadi yang tidak banyak alasan?Bagaimana menjadi pribadi yang menerima kritik?Bagaimana agar tidak suka menyela saat orang lain berbicara?Bagaimana menstop menjadi pribadi yang bermental gratisan?Bagaimana melawan mental block?
							
						"
https://www.bukukita.com/Inspirasi-dan-Spiritual/Inspirasional/169390-Connect-The-Dots.html,https://www.bukukita.com/babacms/displaybuku/119390.jpg,Connect The Dots ,"
											HELMY YAHYA										",-,Yahya&Yahya ,September - 2022,Inspirasional,"
							DESCRIPTION
							FREE Lampu LED USB setiap pembelian 2 buku Karya HELMY YAHYASinopsis:Kegagalan, Kekecewaan, Kepahitan, dan Kegetiran hidup itu tidak perlu ditakuti. Alami saja. Nikmati saja. Karena sering kali hal-hal itu yang menyelamatkan hidup kita.Apa yang kita ingin wujudkan, belum tentu yang terbaik kalau jadi kenyataan. Yang terbaik menurut kita, belum tentu terbaik menurut Allah. Kalau dulu saya wujudkan menjadi dokter, saya tidak akan menjadi seperti sekarang.Karena saya berasal dari kelurga miskin, saya jadi kuat. Tahan banting. Tangguh. Jadi pejuang. Biasa hidup susah. Hal yang belum tentu didapatkan oleh orang lain. Itulah kehebatan dari School of Sorrow, sekolah penderitaan.Dalam menghadapi berbagai kesulitan hidup, salah satu yang penting dimiliki seseorang adalah rasa percaya diri. Ternyata, banyak bagian dari hidup kita yang butuh kepercayaan diri yang tinggi.Percayalah, rentetan kegagalan yang kita alami justru akan membuat kita semakin kuat. Nikmatilah kegagalanmu karena dia akan semakin menguatkan dirimu.Pencapaian tertinggi dari seseorang dalam hidupnya adalah ketika bisa meneriam kenyataan paling pahit sekalipun. Jangan baper. Ikhlas menerima setiap keadaan.
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/167636-COPY-WRITING.html,https://www.bukukita.com/babacms/displaybuku/117636.jpg,COPY WRITING ,"
											Asti Musman										",9786232447165,Quadrant ,Mei - 2021,Pengembangan Diri,"
							DESCRIPTION
							Kalimat-kalimat dahsyat itu tentu tidak akan  muncul dengan sendirinya. Kalimat-kalimat yang di buat indah dan mengena sehinggga membuat kita rela membacanya hinnga akhir kalimat. . Lantas siapa penulisnya ?  Dia adalah Copywriter atau biasa terjemahan sebagai nulis naskah iklan . Adapun copywiting merupakan narasi atau bahasa tulisa yang di gunakan pada iklan . Bidang garapan iklan sangat luas dalam bidang apa pun dan dalam rentang usia mana pun . Dan lagi , saat ini mau tidak mau kita berada dalam belantar  periklanan
							
						"
https://www.bukukita.com/Agama/Kristen/169653-Empat-faktor-penting-kedewasaan-kristen.html,https://www.bukukita.com/babacms/displaybuku/119653.jpg,Empat faktor penting kedewasaan kristen,"
											Andrew Wommack										",9786024192464,Light Publishing ,Januari - 2023,Kristen,"
							DESCRIPTION
							
							
						"
https://www.bukukita.com/Buku-Teks/Teknik-Arsitektur/169668-Filosofi-Rumah-Tradisional-Jawa.html,https://www.bukukita.com/babacms/displaybuku/119668.jpg,Filosofi Rumah Tradisional Jawa ( Memahami makna arsiktektur jawa ) ,"
											Asti Musman										",9786234003109,Anak Hebat Indonesia ,Januari - 2023,Teknik Arsitektur,"
							DESCRIPTION
							Banyak penggambaran sosok orang Jawa yaitu orang yang sederhana, tidak memikirkan kenyamanan dalam kehidupannya. Urip mung mampir ngombe (hidup hanya untuk mampir minum) dalam arti hidup hanya sesaat di dunia, sehingga seolah-olah orang Jawa tidak peduli dengan kebendaan dan segala yang menjadi kesukaan duniawi. Anggapan itu ternyata keliru, seorang lelaki Jawa dianggap sempurna hidupnya jika sudah memiliki 5 syarat yaitu wisma (rumah), turangga (kuda), kukila (burung), wanodya (wanita) dan curiga (keris). Kita juga tahu bahwa orang Jawa memiliki pandangan hidup kejawen. Istilah kejawen menurut Sujamto yaitu sebagai wadah seluruh pengertian yang tercakup dalam pandangan hidup jawa atau wawasan budaya Jawa. Walaupun demikian, tidaklah berarti bahwa setiap orang yang tergolong etnik Jawa pasti mempunyai pandangan hidup seperti itu. Pada dasarnya kebudayaan adalah suatu pola hidup yang terbentuk oleh sejarah yang cenderung diikuti oleh seluruh atau sebagian masyarakatJika kita berbicara tentang kehidupan pasti memiliki banyak ornamen-ornamen pelengkap untuk menambah keunikan dalam menjalaninya. Entah dari pelengkap perkayuan sebagai bentuk piranti ornamen tersebut atau yang lainnya. Tetapi kita juga perlu tahu, bahwa filosofi tumbuhan dan hewan serta ragam hias juga berpengaruh untuk keindahan dari filosofi rumah Jawa itu seperti apa.Di sisi lain, kebanyakan orang menggambarkan orang Jawa dengan kelembutan dan kesederhanaannya. Keunikan tersebut mendominasi, sehingga orang lain menganggap orang Jawa atau hal yang berkaitan dengan Jawa itu ""Istimewa.
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/169716-Future-Skills.html,https://www.bukukita.com/babacms/displaybuku/119716.jpg,Future Skills,"
											Perttu Polonen										",9786238036011,Gemilang ,Februari - 2023,Pengembangan Diri,"
							DESCRIPTION
							Seperti apa umat manusia 20 tahun mendatang atau 50 tahun mendatang? Keterampilan apa yang harus kita kembangkan pada zaman kemajuan teknologi yang tiada henti ini?Saintis, penemu, dan futuris Finlandia Perttu Plnen berpendapat bahwa tahap revolusi berikutnya adalah revolusi manusia. Untuk mengimbangi dunia yang serba digital, kita perlu mengembangkan kreativitas, ketekunan, kasih sayang, dan rasa ingin tahuketerampilan lunak yang memberi makna pada hidup dan membedakan kita dengan mesin.Dipenuhi dengan kisah-kisah yang menginspirasi dan contoh-contoh yang menggugah pikiran, buku ini berisi sebuah kurikulum masa depan. Sebuah panduan yang akan memberdayakan Anda untuk menggunakan kemampuan unik Anda agar dapat menguasai masa depan yang penuh ketidakpastian.***Kapasitas untuk memecahkan masalah adalah ciri utama umat manusia. Ini buku yang penuh informasi dan mendorong manusia untuk meningkatkan keterampilan yang harus dikembangkan pada masa mendatang. Saya rekomendasikan buku ini untuk murid-murid saya. Esther Wojcicki, jurnalis, pendidik, dan penulisTentang PenulisPerttu Plnen seorang pemikir muda yang visioner. Ia seorang multitalenta-saintis, penemu, dan futuris. Dia merupakan pemenang pertama dalam penghargaan European Union Contest for Young Scientists dan termasuk di antara inovator paling cemerlang kelompok usia di bawah 35 tahun di Eropa oleh MIT Tech Review. Dalam karyanya, Perttu menggabungkan pengetahuan yang diperolehnya selama belajar di Silicon Valley dan bekerja di Myanmar. Di negara asalnya, Finlandia, Perttu menjadi salah satu pembicara terkenal yang menginspirasi ribuan orang dalam ceramahnya.
							
						"
https://www.bukukita.com/Buku-Teks/Kedokteran/166989-Health-Communication-&-Cultures.html,https://www.bukukita.com/babacms/displaybuku/116989.jpg,Health Communication & Cultures,"
											Deddy Mulyana,Dadang Rahmat Hidayat,dkk										",9786027973909,Simbiosa Rekatama Media ,November - 2020,Kedokteran,"
							DESCRIPTION
							The influence of culture on health is vast. It affects perceptions ofhealth and illtness, how pain is experienced and expressed, whattypes of treatment patients prefer, etc. Intercuftural competencein healthcare is increasingly seen as an absolute necessity. Thisbook offers very valuable insights into various aspects of theculture-health connection.ALOIS MOOSMULLER. Emeritus Professor. Institute forIntercultural Communication. Munich University. Germany.
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/154463-Islam-Yang-Saya-Anut.html,https://www.bukukita.com/babacms/displaybuku/104463.jpg,Islam Yang Saya Anut,"
											M. Quraish Shihab										",9786027720749,Lentera Hati ,Januari - 2018,Biografi,"
							DESCRIPTION
							Buku ini hadir atas permintaan banyak orang yang ingin mengetahui Islam secara ringkas dan padat. Memang sudah cukup banyak buku tentang keislaman, tetapi sebagian di antaranya sangat luas dan uraiannya belum terlalu diperlukan banyak kaum muslimin apalagi para pemula. Sebagian lainnya sederhana dalam uraiannya, tapi belum mencakup apa yang perlu diketahui setiap muslim.Mengatasi hal tersebut, M. Quraish Shihab dalam buku ini menjelaskan Islam secara sederhana dan mengena. Dari sisi fiqih imam Syafii, dari sisi akidah Imam Asyari, dari sisi akhlak Imam Ghazaly.Buku ini tidak panjang sehingga membosankan, tapi juga tidak terlalu singkat sehingga masih menimbulkan dahaga. Penulis berusaha mengetengahkan pembahasan yang amat perlu diketahui tanpa harus menyinggung aneka pendapat yang dapat membingungkan. Dengan demikian, harapannya, kita dapat terhindar dari kekeliruan dan kesalahpahaman.
							
						"
https://www.bukukita.com/Buku-Teks/Bahasa-Sastra/131077-Jurus-Kilat-Menguasai-Peribahasa.html,https://www.bukukita.com/babacms/displaybuku/81077.jpg,Jurus Kilat Menguasai Peribahasa,"
											Hendra Wisesa										",9786021137406,Laskar Aksara ,Desember - 2014,Bahasa-Sastra,"
							DESCRIPTION
							Peribahasa yang biasa digunakan dalam kehidupan sehari-hari ternyata tidak banyak yang mengerti artinya dengan tepat. Peribahasa tidak bisa diartikan kata demi kata, tetapi harus secara keseluruhan untuk mendapatkan maknanya. Karena peribahasa memang diciptakan untuk menyampaikan pesan-pesan secara halus baik berupa nasihat, sindiran maupun teguran. Dan tentunya peribahasa harus terus dilestarikan sebagai bagian dari kekayaan budaya bangsa Indonesia yang berestetika tinggi.Buku ini berisikan peribahasa-peribahasa yang sangat populer beserta artinya yang sering digunakan di sekolah-sekolah maupun dalam kehidupan bermasyarakat. Buku ini sangat cocok dimiliki oleh semua orang, mulai dari para pelajar, mahasiswa, guru dan dosen hingga orang umum.
							
						"
https://www.bukukita.com/Bahasa-dan-Kamus/Belajar-Bahasa/166089-Kamus-Peraktis-Kanji-N5-N4.html,https://www.bukukita.com/babacms/displaybuku/116089.jpg,Kamus Peraktis Kanji N5-N4,"
											Irma Nirmala										",9786232350267,Genta Group Production ,Juni - 2020,Belajar Bahasa,"
							DESCRIPTION
							LENGKAP    Profil Kanji lengkap.    Cara baca On-yomi, Kun-yomi, & Furigana.    Contoh Jukugo/gabungan Kanji dalam kata & kalimat.    20 Paket Simulasi Kanji lengkap dengan pembahasan.    Animasi coretan Kanji.    Glosarium Ateji Kanji.    Informasi penting lain yang bisa di akses melalui ponsel:        beasiswa, seputar budaya Jepang, dll.PRAKTIS    Memuat daftar Kanji sesuai Level JLPT N5- N4.■    Disusun sesuai jumlah coretan Kanji.    Latihan menghafal dengan Kanji no Nazo-nazo.PLUS    LJD {Lembar Jawab Digital)    Simulasi JLPT N5-N3■    Aplikasi menulis Hiragana & Katakana    Daftar Kanji    Multilingual Easy Dictionary    Vbook Mengenal Hiragana & Katakana
							
						"
https://www.bukukita.com/Anak-Anak/Cerita-Anak/167692-Kareem-dan-Khaleel-Mencari-Allah.html,https://www.bukukita.com/babacms/displaybuku/117692.jpg,Kareem dan Khaleel Mencari Allah,"
											Junissa Bianda										",9786236944011,Buah Hati ,April - 2021,Cerita Anak,"
							DESCRIPTION
							SinopsisSetiap hari sebelum matahari terbit, Kareem dan Khaleel berdoa kenapa mereka bersyukur atas segala nikmat yang Allah berikan. Namun kali ini, saat Kareem tengah berdoa, ia tiba-tiba penasaran.Apakah Allah bias mendengar doa kita?Di mana Allah?Ikuti Kareem dan Khaleel dalam petualangan mencari Allah sekaligus pertemuan mereka dengan teman-teman baru yang tak terduga dalam perjalanan.
							
						"
"https://www.bukukita.com/Anak-Anak/Cerita-Anak/169455-Kareem,Khaleel,-dan-Peci-yang-Hilang.html",https://www.bukukita.com/babacms/displaybuku/119455.jpg,"Kareem,Khaleel, dan Peci yang Hilang","
											Junissa Bianda										",9786236944059,Buah Hati ,Januari - 2022,Cerita Anak,"
							DESCRIPTION
							Hari Minggu selalu menjadi hari keluarga bagi mereka, dan kali ini mereka pergi ke taman hiburan paling indah, terbesar, dan paling seru bernama Taman Rayie! Itu waktu yang sangat menyenangkan bagi mereka, karena mereka dapat menaiki begitu banyak wahana dan memakan banyak sekali makanan! Sampai tiba-tiba Kareem menyadari ada sesuatu yang anehDi mana peci birumu Khaleel?OH TIDAK! Peci kesayanganku!Ayo bantu khaleel menemukan pecinya di dalam Taman Rayie yang sangat sibuk dan ramai.
							
						"
https://www.bukukita.com/Agama/Islam/167724-Khotbah-Khotbah-Kang-Jalal.html,https://www.bukukita.com/babacms/displaybuku/117724.jpg,Khotbah-Khotbah Kang Jalal,"
											Dr.K.H.Jalaluddin Rakhmat,M.Sc.										",9786236625378,Simbiosa Rekatama Media ,Juni - 2021,Islam,"
							DESCRIPTION
							Waktu masih menjadi mahasiswa S2.saya sering mendengarnama Almarhum, yang menguasaisekian banyak bahasa: Inggris,Persia,dan Arab, juga menguasai beberapa disiplin ilmu. Itukekaguman saya kepada beliau. Kita sebagai warga bangsa Indonesia boleh berbangga kalaukita punya orang yang memiliki kecerdasan seperti Kang JalaL.Terlepas dari apa pun atribut yang disandang oleh Kang Jalal, tetapi bagi kita sebagai seorang Muslim,kita ikut merasa kehilangan dengan kepergian beliau.Salah satu bentuk yang sangat berharga yang bisa kita wariskan kepada bangsa dan generasi kita yang akan datang adalah buku.kang Jalal menulis sekian banyak buku, yang banyak dibaca orang.Inilah yang disebut dalam hadis (sebagai)ilmu yang dibaca dan dipelajari serta diamalkan banyak orang.yang akan berfungsi sebagai amal jariah.-Prof.Dr/K.H Nasaruddin Umar,M.A.(imam besar masajid Istiqlal).
							
						"
https://www.bukukita.com/Komik/Komedi/140421-Komik-Dari-Twit-nya-Raditya-Dika.html,https://www.bukukita.com/babacms/displaybuku/90421.jpg,Komik Dari Twit-nya Raditya Dika (Disc 50%),"
											Raditya Dika										",9789797808549,GagasMedia ,Februari - 2016,Komedi,"DESCRIPTION



Mendapat Tanda Tangan Asli Raditya Dika

dan Tanda Tangan Asli Milfa Saadah








Setelah sukses mengeluarkan Komik Kambing Jantan pada 2008 dan 2011, maka pada 2016 ini Raditya Dika kembali menerbitkan komik yang merupakan kolaborasi terbarunya bersama seorang komikus muda, Milfa Saadah.


Cerita-cerita di dalam Komik dari Twit-nya Raditya Dika ini diangkat dari twit-twit Raditya Dika yang penuh lelucon dan kerap menuai komentar dari para followernya, mulai dari kiat untuk tetap tegar menghadapi mantan, hati yang selalu mengharapkan cinta, hingga tip gokil menghadapi ujian.




Dapatkan segera Komik ini dengan
 
Tanda Tangan Asli Raditya Dika
  
karena jumlah yg ditanda tangani sangat terbatas.


Penggemar Humor, Komik, Komedi, Novel dan Penggemar Raditya Dika wajib memilikinya sebagai koleksi Keren dengan Tanda tangan Asli Raditya Dika.


Buku Komik ini juga bisa dikirimkan buat teman sebagai hadiah. 



Buku ready stock, langsung dikirim dalam 24 jam.

Segera Beli sekarang sebelum kehabisan!





"
https://www.bukukita.com/Hobi-dan-Usaha/Musik/138490-Kord-Gitar-Lagu-Indonesia-Paling-Oke.html,https://www.bukukita.com/babacms/displaybuku/88490.jpg,Kord Gitar Lagu Indonesia Paling Oke,"
											Tim Penerbit										",9786023080274,Rexa Pustaka ,Oktober - 2015,Musik,"
							DESCRIPTION
							Akan asik dan seru memainkan alat musik gitar. Apalagi memainkan lagu-lagu keren dari artis-artis papan atas Indonesia. Buku ini memuat kord gitar pilihan dari lagu-lagu Indonesia yang paling hits saat ini. Mudah dimainkan dan sudah dicoba kebenarannya. Selamat memainkan lagu-lagu dalam buku ini. Selamat menemukan keseruan dengan lagu-lagu paling hits. Buku ini juga merupakan teman yang asik untuk memperlancar bermain gitar.
							
						"
https://www.bukukita.com/Hobi-dan-Usaha/Musik/110442-Kumpulan-lagu-Super-Hits.html,https://www.bukukita.com/babacms/displaybuku/60442.jpg,Kumpulan lagu Super Hits,"
											Anro										",9790801878038,Laskar Aksara ,Februari - 2013,Musik,"DESCRIPTION

Noah - Separuh AKu
Cakra Khan - Harus Terpisah
Rumor - Butiran Debu
Ungu - Kau Anggap Apa
Sammy Simorangkir - Dia
D'Masiv - Pergilah Kasih
Giselle - Pencuri Hati
Tangga - Cinta Tak Mungkin Berhenti
Maudy Ayunda - Perahu Kertas
Bondan Prakoso & Fade 2 Black - Tak Sempurna
Sule - Saranghaeyo
Wali - Cinta itu Amanah
Lyla - Dengan Hati
Ari Lasso - Doa Untuk Cinta
Raisa - Terjebak Nostalgia
Nicky - Lupa Ingatan
Ada Band - Takkan Bisa
Last Child - Indahnya Perbedaan
Ungu - Puing Kenangan
Gigi - Mutiara Yang Hilang
Noah - Hidup Untukmu, Mati Tanpamu
Sule & Andre OVJ - Follow Me
Cherrybelle - Brand New Day
Agnes Monica - Muda (Le O Le O)
Sammy Simorangkir - Kesedihanku
Bunga Citra Lestari & Intan Ayu - Hot
Setia Band - Asmara
Gamma1 - 1 Atau 2
Andien - Gemilan
Anji - Kekasih Terhebat
Rinni - Mimpi Besarku
Ungu - Sayang
Davinci - Rindu Merana
Citra Schlastika - Galau Galau Galau
Ussy & Andhika - Percayalah
Ungu - Apa Sih Maumu
Kikan - Serasa
RAN - Salah Tingkah
Pay, Vanya & Irang - Bad Boy Bad Girl
Wali - Sayang Lahir Batin
Noah - Jika Engkau
Five Minutes - Galau
Killing Me Inside -  Menyesal
Mahadewi - Mengapa oh Mengapa
Luna Maya - Sudah Biasa
Nidji - Lagu Cinta
Armada - Hargai Aku
Cokelat - Betapa Aku Mencintaimu
Coboy Junior - Kamu
Vidi Aldiano - Lupakan Mantanmu
Yovie & Nuno - Galau (Ost Negeri 5 Menara)
Geisha - Cukup Tak Lagi
Budi - Asmara Nusantara
Piyu Feat.Inna Kammarie - Firasatku
Afgan - Bunga Terakhir
Rossa - Tak Sanggup Lagi
Petra - Pilih Saja Aku
Ello - Gak Kayak Mantanmu
Kotak - Kecuali Kamu
T2 - Tak Jodoh
Slank - Kupu Biru
Vicky Shu - Kutunggu Kau Selalu
Pento Boyz - Sayang Bilang Sayang
The Dance company - Happy Together
Tasya - Beranjak Dewasa
Seventeen - Menemukanmu
Setia Band - Jangan Ngarep
"
https://www.bukukita.com/Inspirasi-dan-Spiritual/Entrepreneurship/169322-learning-japanese-conversation.html,https://www.bukukita.com/babacms/displaybuku/119322.jpg,learning japanese conversation,"
											Doni Judian										",9786234001037,Anak Hebat Indonesia ,Agustus - 2022,Entrepreneurship,"
							DESCRIPTION
							Bahasa Jepang itu susah? Siapa bilang!Bahasa Jepang susah karena kita udah takut duluan sama tulisannya yang ada kanji -kanjinya itu. Namun, biasanya orang yang sudah niat untuk mempelajari Bahasa ini akan dengan senang hati menghafalkan aksara yang banyak itu, Nah, buku ini mencoba menjembatani masalah itu dengan memuat tema-tema seputar kehidupan sehari-hari dan pastinya ada kosakata dan tata bahasa baru di setiap pelajarannya. 
							
						"
https://www.bukukita.com/Anak-Anak/Cerita-Anak/166739-Legenda-Dongeng-Nusantara:-Malin-Kundang.html,https://www.bukukita.com/babacms/displaybuku/116739.jpg,Legenda Dongeng Nusantara: Malin Kundang,"
											KAK ADAM										",9786232441897,Play Round ,September - 2020,Cerita Anak,"
							DESCRIPTION
							Alkisah, ada seorang anak yang berkeinginan kerasuntuk menjadi saudagar kaya raya. Namun, ketikasemuanya telah didapat, ia melupakan ibu yanngmembesarkannya sedari kecil. Dongeng inimengajarkan kita untuk menghormati orangtua kitabagaimanapun kondisinya dan durhaka kepadamereka itu amat buruk balasannya kelak.
							
						"
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/163859-Literasi-Menggerakkan-Negeri.html,https://www.bukukita.com/babacms/displaybuku/113859.jpg,Literasi Menggerakkan Negeri,"
											Najelaa Shihab dan Komunitas Guru Belajar										",9786028740678,Literati-books ,November - 2019,Pengembangan Diri,"
							DESCRIPTION
							SinopsisGimana, Pak kegiatan literasi di kelas berjalan lancar?Saya sudah menjalankan program membaca setiap pagi, Bu. Tapi kok kurang efektif ya, BuLho, bukannya dari laporan anak-anak sudah bisa baca ya? Berarti berhasil kan?Iya, Bu. Anak-anak sudah bisa baca. Tapi waktu saya tanya tentang bacaan mereka enggak bisa jawab Bu Dalam 10 tahun terakhir, literasi hadir dari sepotong istilah menjadi sebuah gerakan yang menyebar ke berbagai penjuru. Sayangnya, di tengah keriuhan literasi masih jarang upaya refleksi terhadap kerja keras mengembangkan literasi, apalagi upaya mempromosikan praktik baik pengajaran literasi. Apakah upaya pengembangan literasi sudah efektif dan terlihat dampaknya pada murid? Mana praktik pengajaran literasi yang baik, bisa direplikasi dan disebarkan?Di tengah situasi tersebut, buku Literasi Menggerakkan Negeri hadir sebagai niatan memperkaya khazanah pengajaran literasi. Anda diajak pengalaman memahami literasi mulai dari miskonsepsi hingga menemukan esensi. Anda diajak memahami kompleksitas konsep literasi.  Anda diajak menelusuri perjalanan literasi yang berawal dan berakhir pada murid. Anda diajak mengenal praktik pengajaran literasi yang mendukung kemampuan belajar pada lintas pelajaran. Anda diajak memahami praktik literasi yang mendayagunakan potensi yang ada di sekitar sekolah. Dan pada akhirnya, Anda diajak menyaksikan praktik pengajaran literasi yang membantu murid untuk berdaya dan produktif sebagai warga negara.Penulis buku ini adalah guru yang bergabung di Komunitas Guru Belajar. Penulis yang memang mendalami dan melakukan praktik pengajaran literasi tentu menjanjikan tulisan yang renyah, mudah dipahami namun tetap esensial. Praktik pengajaran literasi yang dipaparkan dapat dipelajari, diadaptasi dan dimodifikasi sesuai kebutuhan murid dan potensi di sekitar sekolah. Karena kami percaya bahwa menyebarkan praktik baik literasi adalah cara menggerakkan negeri. 
							
						"
